,word,vec
26672,shed,
26673,void,
26674,evacuation,
26675,emit,
26676,open the sluices,
26677,open the floodgates,
26678,turn on the tap,
26679,extrude,
26680,detrude,
26681,effuse,
26682,spend,
26683,expend,
26684,pour forth,
26685,squirt,
26686,spirt,
26687,spurt,
26688,spill,
26689,slop,
26690,perspire,
26691,breathe,
26692,blow,
26693,tap,
26694,draw off,
26695,bale out,
26696,lade out,
26697,let blood,
26698,broach,
26699,eject,
26700,reject,
26701,expel,
26702,discard,
26703,cut,
26704,send to coventry,
26705,boycott,
26706,chasser,
26707,banish,
26708,bounce,
26709,fire,
26710,fire out,
26711,throw,
26712,throw out,
26713,throw up,
26714,throw off,
26715,throw away,
26716,throw aside,
26717,push,
26718,throw out,
26719,throw off,
26720,throw away,
26721,throw aside,
26722,shovel out,
26723,shovel away,
26724,sweep out,
26725,sweep away,
26726,brush off,
26727,brush away,
26728,whisk off,
26729,whisk away,
26730,turn off,
26731,turn away,
26732,send off,
26733,send away,
26734,discharge,
26735,send adrift,
26736,turn adrift,
26737,cast adrift,
26738,turn out,
26739,bundle out,
26740,throw overboard,
26741,give the sack to,
26742,send packing,
26743,send about one's business,
26744,send to the right about,
26745,strike off the roll,
26746,turn out neck and heels,
26747,turn out head and shoulders,
26748,turn out neck and crop,
26749,pack off,
26750,send away with a flea in the ear,
26751,send to Jericho,
26752,bow out,
26753,show the door to,
26754,turn out of doors,
26755,turn out of house and home,
26756,evict,
26757,oust,
26758,unhouse,
26759,unkennel,
26760,dislodge,
26761,unpeople,
26762,dispeople,
26763,depopulate,
26764,relegate,
26765,deport,
26766,empty,
26767,drain to the dregs,
26768,sweep off,
26769,clear off,
26770,clear out,
26771,clear away,
26772,suck,
26773,draw off,
26774,clean out,
26775,make a clean sweep of,
26776,clear decks,
26777,purge,
26778,embowel,
26779,disbowel,
26780,disembowel,
26781,eviscerate,
26782,gut,
26783,unearth,
26784,root out,
26785,root up,
26786,averuncate,
26787,weed out,
26788,get out,
26789,eliminate,
26790,get rid of,
26791,do away with,
26792,shake off,
26793,exenterate,
26794,vomit,
26795,throw up,
26796,regurgitate,
26797,spew,
26798,puke,
26799,keck,
26800,retch,
26801,heave,
26802,upchuck,
26803,chuck up,
26804,barf,
26805,belch out,
26806,cast up,
26807,bring up,
26808,be sick,
26809,get sick,
26810,worship the porcelain god,
26811,disgorge,
26812,expectorate,
26813,clear the throat,
26814,hawk,
26815,spit,
26816,sputter,
26817,splutter,
26818,slobber,
26819,drivel,
26820,slaver,
26821,slabber,
26822,eructate,
26823,drool,
26824,unpack,
26825,unlade,
26826,unload,
26827,unship,
26828,offload,
26829,break bulk,
26830,dump,
26831,be let out,
26832,spew forth,
26833,erupt,
26834,ooze,
26835,emitting,
26836,emitted,
26837,begone,
26838,get you gone,
26839,get away,
26840,go away,
26841,get along,
26842,go along,
26843,get along with you,
26844,go along with you,
26845,go your way,
26846,away with,
26847,off with you,
26848,get the hell out of here! ,
26849,go about your business,
26850,be off,
26851,avaunt! ,
26852,aroynt! ,
26853,allez-vous-en! ,
26854,jao! ,
26855,va-t'en! ,
26856,eating,
26857,deglutition,
26858,gulp,
26859,epulation,
26860,mastication,
26861,manducation,
26862,rumination,
26863,gluttony,
26864,hippophagy,
26865,ichthyophagy,
26866,        ,
26867,mouth,
26868,jaws,
26869,mandible,
26870,mazard,
26871,gob,
26872,chops,
26873,drinking,
26874,potation,
26875,draught,
26876,libation,
26877,carousal,
26878,drunkenness,
26879,food,
26880,pabulum,
26881,aliment,
26882,nourishment,
26883,nutriment,
26884,sustenance,
26885,sustentation,
26886,sustention,
26887,nurture,
26888,subsistence,
26889,provender,
26890,corn,
26891,feed,
26892,fodder,
26893,provision,
26894,ration,
26895,keep,
26896,commons,
26897,board,
26898,commissariat,
26899,prey,
26900,forage,
26901,pasture,
26902,pasturage,
26903,fare,
26904,cheer,
26905,diet,
26906,dietary,
26907,regimen,
26908,belly timber,
26909,staff of life,
26910,bread,
26911,bread and cheese,
26912,comestibles,
26913,eatables,
26914,victuals,
26915,edibles,
26916,ingesta,
26917,grub,
26918,grubstake,
26919,prog,
26920,meat,
26921,bread,
26922,bread stuffs,
26923,cerealia,
26924,cereals,
26925,viands,
26926,cates,
26927,delicacy,
26928,dainty,
26929,creature comforts,
26930,contents of the larder,
26931,fleshpots,
26932,festal board,
26933,ambrosia,
26934,good cheer,
26935,good living,
26936,beef,
26937,bisquit,
26938,bun,
26939,cornstarch,
26940,cookie,
26941,cooky,
26942,cracker,
26943,doughnut,
26944,fatling,
26945,hardtack,
26946,hoecake,
26947,hominy,
26948,mutton,
26949,pilot bread,
26950,pork,
26951,roti,
26952,rusk,
26953,ship biscuit,
26954,veal,
26955,joint,
26956,piece de resistance,
26957,roast and boiled,
26958,remove,
26959,entremet,
26960,releve,
26961,hash,
26962,rechauffe,
26963,stew,
26964,ragout,
26965,fricassee,
26966,mince,
26967,pottage,
26968,potage,
26969,broth,
26970,soup,
26971,consomme,
26972,puree,
26973,spoonmeat,
26974,pie,
26975,pasty,
26976,volauvent,
26977,pudding,
26978,omelet,
26979,pastry,
26980,sweets,
26981,kickshaws,
26982,condiment,
26983,appetizer,
26984,hors d'oeuvre,
26985,main course,
26986,entree,
26987,alligator pear,
26988,apple,
26989,apple slump,
26990,artichoke,
26991,ashcake,
26992,griddlecake,
26993,pancake,
26994,flapjack,
26995,atole,
26996,avocado,
26997,banana,
26998,beche de mer,
26999,barbecue,
27000,beefsteak,
27001,beet root,
27002,blackberry,
27003,blancmange,
27004,bloater,
27005,bouilli,
27006,bouillon,
27007,breadfruit,
27008,chop suey,
27009,chowder,
27010,chupatty,
27011,clam,
27012,compote,
27013,damper,
27014,fish,
27015,frumenty,
27016,grapes,
27017,hasty pudding,
27018,ice cream,
27019,lettuce,
27020,mango,
27021,mangosteen,
27022,mince pie,
27023,oatmeal,
27024,oyster,
27025,pineapple,
27026,porridge,
27027,porterhouse steak,
27028,salmis,
27029,sauerkraut,
27030,sea slug,
27031,sturgeon,
27032,succotash,
27033,supawn,
27034,trepang,
27035,vanilla,
27036,waffle,
27037,walnut,
27038,table,
27039,cuisine,
27040,bill of fare,
27041,menu,
27042,table d'hote,
27043,ordinary,
27044,entree,
27045,meal,
27046,repast,
27047,feed,
27048,spread,
27049,mess,
27050,dish,
27051,plate,
27052,course,
27053,regale,
27054,regalement,
27055,refreshment,
27056,entertainment,
27057,refection,
27058,collation,
27059,picnic,
27060,feast,
27061,banquet,
27062,junket,
27063,breakfast,
27064,lunch,
27065,luncheon,
27066,dejeuner,
27067,bever,
27068,tiffin,
27069,dinner,
27070,supper,
27071,snack,
27072,junk food,
27073,fast food,
27074,whet,
27075,bait,
27076,dessert,
27077,potluck,
27078,table d'hote,
27079,dejeuner a la fourchette,
27080,hearty meal,
27081,square meal,
27082,substantial meal,
27083,full meal,
27084,blowout,
27085,light refreshment,
27086,bara,
27087,chotahazri,
27088,bara khana,
27089,mouthful,
27090,bolus,
27091,gobbet,
27092,morsel,
27093,sop,
27094,sippet,
27095,drink,
27096,beverage,
27097,liquor,
27098,broth,
27099,soup,
27100,potion,
27101,dram,
27102,draught,
27103,drench,
27104,swill,
27105,nip,
27106,sip,
27107,sup,
27108,gulp,
27109,wine,
27110,spirits,
27111,liqueur,
27112,beer,
27113,ale,
27114,malt liquor,
27115,Sir John Barleycorn,
27116,stingo,
27117,heavy wet,
27118,grog,
27119,toddy,
27120,flip,
27121,purl,
27122,punch,
27123,negus,
27124,cup,
27125,bishop,
27126,wassail,
27127,gin,
27128,coffee,
27129,chocolate,
27130,cocoa,
27131,tea,
27132,the cup that cheers but not inebriates,
27133,bock beer,
27134,lager beer,
27135,Pilsener beer,
27136,schenck beer,
27137,Brazil tea,
27138,cider,
27139,claret,
27140,ice water,
27141,mate,
27142,mint julep,
27143,near beer,
27144,3.2 beer,
27145,non-alcoholic beverage,
27146,eating house,
27147,diner,
27148,hippophage,
27149,glutton,
27150,eat,
27151,feed,
27152,fare,
27153,devour,
27154,swallow,
27155,take,
27156,gulp,
27157,bolt,
27158,snap,
27159,fall to,
27160,despatch,
27161,dispatch,
27162,discuss,
27163,take down,
27164,get down,
27165,gulp down,
27166,lay in,
27167,tuck in,
27168,lick,
27169,pick,
27170,peck,
27171,gormandize,
27172,bite,
27173,champ,
27174,munch,
27175,cranch,
27176,craunch,
27177,crunch,
27178,chew,
27179,masticate,
27180,nibble,
27181,gnaw,
27182,mumble,
27183,live on,
27184,feed upon,
27185,batten upon,
27186,fatten upon,
27187,feast upon,
27188,browse,
27189,graze,
27190,crop,
27191,regale,
27192,carouse,
27193,eat heartily,
27194,do justice to,
27195,play a good knife and fork,
27196,banquet,
27197,break bread,
27198,break one's fast,
27199,breakfast,
27200,lunch,
27201,dine,
27202,take tea,
27203,sup,
27204,drink in,
27205,drink up,
27206,drink one's fill,
27207,quaff,
27208,sip,
27209,sup,
27210,suck,
27211,suck up,
27212,lap,
27213,swig,
27214,swill,
27215,chugalug,
27216,tipple,
27217,empty one's glass,
27218,drain the cup,
27219,toss off,
27220,toss one's glass,
27221,wash down,
27222,crack a bottle,
27223,wet one's whistle,
27224,purvey,
27225,eatable,
27226,edible,
27227,esculent,
27228,comestible,
27229,alimentary,
27230,cereal,
27231,cibarious,
27232,dietetic,
27233,culinary,
27234,nutritive,
27235,nutritious,
27236,gastric,
27237,succulent,
27238,potable,
27239,potulent,
27240,bibulous,
27241,omnivorous,
27242,carnivorous,
27243,herbivorous,
27244,granivorous,
27245,graminivorous,
27246,phytivorous,
27247,ichthyivorous,
27248,omophagic,
27249,omophagous,
27250,pantophagous,
27251,phytophagous,
27252,xylophagous,
27253,across the walnuts and the wine,
27254,blessed hour of our dinners!,
27255,"now good digestion wait on appetite, and health on now good digestion wait on appetite, and health on both!",
27256,who can cloy the hungry edge of appetite,
27257,excretion,
27258,discharge,
27259,emanation,
27260,exhalation,
27261,exudation,
27262,extrusion,
27263,secretion,
27264,effusion,
27265,extravasation,
27266,ecchymosis,
27267,evacuation,
27268,dejection,
27269,faeces,
27270,excrement,
27271,shit,
27272,stools,
27273,crap,
27274,bloody flux,
27275,cacation,
27276,coeliac-flux,
27277,coeliac-passion,
27278,dysentery,
27279,perspiration,
27280,sweat,
27281,subation,
27282,exudation,
27283,diaphoresis,
27284,sewage,
27285,eccrinology,
27286,saliva,
27287,spittle,
27288,rheum,
27289,ptyalism,
27290,salivation,
27291,catarrh,
27292,diarrhoea,
27293,ejecta,
27294,egesta,
27295,sputa,
27296,excreta,
27297,lava,
27298,exuviae,
27299,hemorrhage,
27300,bleeding,
27301,outpouring,
27302,excrete,
27303,emanate,
27304,insertion,
27305,implantation,
27306,introduction,
27307,insinuation,
27308,planting,
27309,injection,
27310,inoculation,
27311,importation,
27312,infusion,
27313,forcible ingress,
27314,immersion,
27315,submersion,
27316,submergence,
27317,dip,
27318,plunge,
27319,bath,
27320,interment,
27321,clyster,
27322,enema,
27323,glyster,
27324,lavage,
27325,lavement,
27326,insert,
27327,introduce,
27328,intromit,
27329,put into,
27330,run into,
27331,import,
27332,inject,
27333,interject,
27334,infuse,
27335,instill,
27336,inoculate,
27337,impregnate,
27338,imbue,
27339,imbrue,
27340,graft,
27341,ingraft,
27342,bud,
27343,plant,
27344,implant,
27345,dovetail,
27346,obtrude,
27347,thrust in,
27348,stick in,
27349,ram in,
27350,stuff in,
27351,tuck in,
27352,press,
27353,in,
27354,drive in,
27355,pop in,
27356,whip in,
27357,drop in,
27358,put in,
27359,impact,
27360,empierce,
27361,imbed,
27362,immerse,
27363,immerge,
27364,merge,
27365,bathe,
27366,soak,
27367,dip,
27368,plunge,
27369,bury,
27370,insert itself,
27371,lodge itself,
27372,plunge in medias res,
27373,inserted,
27374,extraction,
27375,extracting,
27376,removal,
27377,elimination,
27378,extrication,
27379,eradication,
27380,evolution,
27381,evulsion,
27382,avulsion,
27383,wrench,
27384,expression,
27385,squeezing,
27386,extirpation,
27387,extermination,
27388,ejection,
27389,export,
27390,extractor,
27391,corkscrew,
27392,forceps,
27393,pliers,
27394,extract,
27395,draw,
27396,take out,
27397,draw out,
27398,pull out,
27399,tear out,
27400,pluck out,
27401,pick out,
27402,get out,
27403,wring from,
27404,wrench,
27405,extort,
27406,root up,
27407,weed up,
27408,grub up,
27409,rake up,
27410,root out,
27411,weed out,
27412,grub out,
27413,rake out,
27414,eradicate,
27415,pull up by the roots,
27416,pluck up by the roots,
27417,averruncate,
27418,unroot,
27419,uproot,
27420,pull up,
27421,extirpate,
27422,dredge,
27423,remove,
27424,educe,
27425,elicit,
27426,evolve,
27427,extricate,
27428,eliminate,
27429,eviscerate,
27430,express,
27431,squeeze out,
27432,press out,
27433,extracted,
27434,passage,
27435,transmission,
27436,permeation,
27437,penetration,
27438,interpenetration,
27439,transudation,
27440,infiltration,
27441,endosmose exosmose,
27442,endosmosis,
27443,intercurrence,
27444,ingress,
27445,egress,
27446,path,
27447,conduit,
27448,opening,
27449,journey,
27450,voyage,
27451,pass,
27452,pass through,
27453,perforate,
27454,penetrate,
27455,permeate,
27456,thread,
27457,thrid,
27458,enfilade,
27459,go through,
27460,go across,
27461,go over,
27462,pass over,
27463,cut across,
27464,ford,
27465,cross,
27466,pass and repass,
27467,work,
27468,make one's way,
27469,thread one's way,
27470,worm one's way,
27471,force one's way,
27472,make a passage form a passage,
27473,cut one's way through,
