,word,vec
1737,readjust,
1738,accord,
1739,harmonize,
1740,reconcile,
1741,fadge,
1742,dovetail,
1743,square,
1744,agreeing,
1745,suiting,
1746,in accord,
1747,accordant,
1748,concordant,
1749,consonant,
1750,congruous,
1751,consentaneous,
1752,correspondent,
1753,congenial,
1754,coherent,
1755,becoming,
1756,harmonious reconcilable,
1757,conformable,
1758,in accordance with,
1759,in harmony with,
1760,in keeping with,
1761,in unison with,
1762,at one with,
1763,of one mind,
1764,of a piece,
1765,consistent,
1766,compatible,
1767,proportionate,
1768,commensurate,
1769,on all fours,
1770,apt,
1771,apposite,
1772,pertinent,
1773,pat,
1774,to the point,
1775,to the purpose,
1776,happy,
1777,felicitous,
1778,germane,
1779,ad rem,
1780,in point,
1781,on point,
1782,directly on point,
1783,bearing upon,
1784,applicable,
1785,relevant,
1786,admissible,
1787,fit adapted,
1788,in loco,
1789,a propos,
1790,appropriate,
1791,seasonable,
1792,sortable,
1793,suitable,
1794,idoneous,
1795,deft,
1796,meet,
1797,at home,
1798,in one's proper element,
1799,a propos of,
1800,pertinently,
1801,rem acu tetigisti,
1802,if the shoe fits,
1803,wear it,
1804,the cap fits,
1805,auxilia humilia firma consensus facit,
1806,discers concordia,
1807,disagreement,
1808,discord,
1809,discordance,
1810,dissonance,
1811,dissidence,
1812,discrepancy,
1813,unconformity,
1814,incongruity,
1815,incongruence,
1816,discongruity,
1817,mesalliance,
1818,jarring,
1819,dissension,
1820,conflict,
1821,bickering,
1822,clashing,
1823,misunderstanding,
1824,wrangle,
1825,disparity,
1826,mismatch,
1827,disproportion,
1828,dissimilitude,
1829,inequality,
1830,disproportionateness,
1831,variance,
1832,divergence,
1833,repugnance,
1834,unfitness,
1835,inaptitude,
1836,impropriety,
1837,inapplicability,
1838,inconsistency,
1839,inconcinnity,
1840,irrelevancy,
1841,misjoining,
1842,misjoinder,
1843,syncretism,
1844,intrusion,
1845,interference,
1846,concordia discors,
1847,fish out of water,
1848,disagree,
1849,clash,
1850,jar,
1851,interfere,
1852,intrude,
1853,come amiss,
1854,not concern,
1855,mismatch,
1856,humano capiti cervicem jungere equinam,
1857,disagreeing,
1858,discordant,
1859,discrepant,
1860,at variance,
1861,at war,
1862,hostile,
1863,antagonistic,
1864,repugnant,
1865,incompatible,
1866,irreconcilable,
1867,inconsistent with,
1868,unconformable,
1869,exceptional,
1870,intrusive,
1871,incongruous,
1872,disproportionate,
1873,disproportionated,
1874,inharmonious,
1875,unharmonious,
1876,inconsonant,
1877,unconsonant,
1878,divergent,
1879,repugnant to,
1880,inapt,
1881,unapt,
1882,inappropriate,
1883,improper,
1884,unsuited,
1885,unsuitable,
1886,inapplicable,
1887,not to the point,
1888,unfit,
1889,unfitting,
1890,unbefitting,
1891,unbecoming,
1892,illtimed,
1893,unseasonable,
1894,mal a propos,
1895,inadmissible,
1896,inapposite,
1897,uncongenial,
1898,ill-assorted,
1899,ill-sorted,
1900,mismatched,
1901,misjoined,
1902,misplaced,
1903,misclassified,
1904,unaccommodating,
1905,irreducible,
1906,incommensurable,
1907,uncommensurable,
1908,unsympathetic,
1909,out of character,
1910,out of keeping,
1911,out of proportion,
1912,out of joint,
1913,out of tune,
1914,out of place,
1915,out of season,
1916,out of its element,
1917,at odds with,
1918,at variance with,
1919,in defiance,
1920,in contempt,
1921,in spite of,
1922,discordantly,
1923,a tort et a travers,
1924,asinus ad lyram,
1925,quantity,
1926,magnitude,
1927,size,
1928,amplitude,
1929,magnitude,
1930,mass,
1931,amount,
1932,sum,
1933,quantum,
1934,measure,
1935,substance,
1936,strength,
1937,force,
1938,        ,
1939,mathematics,
1940,mathesis,
1941,        ,
1942,category,
1943,general conception,
1944,universal predicament,
1945,        ,
1946,armful,
1947,handful,
1948,mouthful,
1949,spoonful,
1950,capful,
1951,stock,
1952,batch,
1953,lot,
1954,dose,
1955,yaffle,
1956,quantify,
1957,measure,
1958,fix,
1959,estimate,
1960,determine,
1961,quantitate,
1962,enumerate,
1963,quantitative,
1964,some,
1965,any,
1966,aught,
1967,more or less,
1968,a few,
1969,to the tune of,
1970,all of,
1971,a full,
1972,the sum of,
1973,fully,
1974,exactly,
1975,precisely,
1976,degree,
1977,grade,
1978,extent,
1979,measure,
1980,amount,
1981,ratio,
1982,stint,
1983,standard,
1984,height,
1985,pitch,
1986,reach,
1987,amplitude,
1988,range,
1989,scope,
1990,caliber,
1991,gradation,
1992,shade,
1993,tenor,
1994,compass,
1995,sphere,
1996,station,
1997,rank,
1998,standing,
1999,rate,
2000,way,
2001,sort,
2002,point,
2003,mark,
2004,stage,
2005,intensity,
2006,strength,
2007,comparative,
2008,gradual,
2009,shading off,
2010,within the bounds,
2011,by degrees,
2012,gradually,
2013,inasmuch,
2014,pro tanto,
2015,however,
2016,howsoever,
2017,step by step,
2018,bit by bit,
2019,little by little,
2020,inch by inch,
2021,drop by drop,
2022,a little at a time,
2023,by inches,
2024,by slow degrees,
2025,by degrees,
2026,by little and little,
2027,in some degree,
2028,in some measure,
2029,to some extent,
2030,di grado in grado,
2031,equality,
2032,parity,
2033,coextension,
2034,symmetry,
2035,balance,
2036,poise,
2037,evenness,
2038,monotony,
2039,level,
2040,equivalence,
2041,equipollence,
2042,equipoise,
2043,equilibrium,
2044,equiponderance,
2045,par,
2046,quits,
2047,a wash,
2048,not a pin to choose,
2049,distinction without a difference,
2050,six of one and half a dozen of the other,
2051,tweedle dee and tweedle dum,
2052,identity,
2053,similarity,
2054,equalization,
2055,equation,
2056,equilibration,
2057,co-ordination,
2058,adjustment,
2059,readjustment,
2060,drawn game,
2061,drawn battle,
2062,neck and neck race,
2063,tie,
2064,draw,
2065,standoff,
2066,dead heat,
2067,match,
2068,peer,
2069,compeer,
2070,equal,
2071,mate,
2072,fellow,
2073,brother,
2074,equivalent,
2075,be equal,
2076,equal,
2077,match,
2078,reach,
2079,keep pace with,
2080,run abreast,
2081,come to,
2082,amount to,
2083,come up to,
2084,be on a level with,
2085,lie on a level with,
2086,balance,
2087,cope with,
2088,come to the same thing,
2089,render equal,
2090,equalize level,
2091,dress,
2092,balance,
2093,equate,
2094,handicap,
2095,give points,
2096,spot points,
2097,handicap,
2098,trim,
2099,adjust,
2100,poise,
2101,fit,
2102,accommodate,
2103,adapt,
2104,strike a balance,
2105,establish equality,
2106,restore equality,
2107,restore equilibrium,
2108,readjust,
2109,stretch on the bed of Procrustes,
2110,equal,
2111,even,
2112,level,
2113,monotonous,
2114,coequal,
2115,symmetrical,
2116,coordinate,
2117,on a par with,
2118,on a level with,
2119,on a footing with,
2120,up to the mark,
2121,equiparant,
2122,equivalent,
2123,tantamount,
2124,indistinguishable,
2125,quits,
2126,homologous,
2127,synonymous,
2128,resolvable into,
2129,convertible,
2130,much at one,
2131,as broad as long,
2132,neither more nor less,
2133,much the same as,
2134,the same thing as,
2135,as good as,
2136,all one,
2137,all the same,
2138,equipollent,
2139,equiponderant,
2140,equiponderous,
2141,equibalanced,
2142,equalized,
2143,drawn,
2144,half and half,
2145,isochronal,
2146,isochronous isoperimetric,
2147,isoperimetrical,
2148,isobath,
2149,isobathic,
2150,equally,
2151,pari passu,
2152,ad eundum,
2153,caeteris paribus,
2154,in equilibrio,
2155,to all intents and purposes,
2156,it comes to the same thing,
2157,it amounts to the same thing,
2158,what is sauce for the goose is sauce for the what is sauce for the goose is sauce for the gander,
2159,inequality,
2160,disparity,
2161,imparity,
2162,odds,
2163,difference,
2164,unevenness,
2165,inclination of the balance,
2166,partiality,
2167,bias,
2168,weight,
2169,shortcoming,
2170,casting weight,
2171,make-weight,
2172,superiority,
2173,inferiority,
2174,inequation,
2175,be unequal,
2176,countervail,
2177,have the advantage,
2178,give the advantage,
2179,turn the scale,
2180,kick the beam,
2181,topple,
2182,topple over,
2183,overmatch,
2184,not come up to,
2185,unequal,
2186,uneven,
2187,disparate,
2188,partial,
2189,unbalanced,
2190,overbalanced,
2191,top-heavy,
2192,lopsided,
2193,biased,
2194,skewed,
2195,disquiparant,
2196,haud passibus aequis,
2197,mean,
2198,average,
2199,median,
2200,mode,
2201,balance,
2202,medium,
2203,mediocrity,
2204,generality,
2205,golden mean,
2206,middle,
2207,compromise,
2208,middle course,
2209,middle state,
2210,neutrality,
2211,mediocrity,
2212,least common denominator,
2213,split the difference,
2214,take the average,
2215,reduce to a mean,
2216,strike a balance,
2217,pair off,
2218,mean,
2219,intermediate,
2220,middle,
2221,average,
2222,neutral,
2223,mediocre,
2224,middle-class,
2225,commonplace,
2226,on an average,
2227,in the long run,
2228,taking one with another,
2229,taking all things together,
2230,taking it for all in all,
2231,communibus annis,
2232,in round numbers,
2233,medium tenuere beati,
2234,compensation,
2235,equation,
2236,commutation,
2237,indemnification,
2238,compromise,
2239,neutralization,
2240,nullification,
2241,counteraction,
2242,reaction,
2243,measure for measure,
2244,retaliation,
2245,equalization,
2246,robbing Peter to pay Paul,
2247,set-off,
2248,offset,
2249,make-weight,
2250,casting-weight,
2251,counterpoise,
2252,ballast,
2253,indemnity,
2254,equivalent,
2255,quid pro quo,
2256,bribe,
2257,hush money,
2258,amends,
2259,counterbalance,
2260,counterclaim,
2261,cross-debt,
2262,cross-demand,
2263,make compensation,
2264,compensate,
2265,compense,
2266,indemnify,
2267,counteract,
2268,countervail,
2269,counterpoise,
2270,balance,
2271,outbalance,
2272,overbalance,
2273,counterbalance,
2274,set off,
2275,hedge,
2276,square,
2277,give and take,
2278,make up for,
2279,lee way,
2280,cover,
2281,fill up,
2282,neutralize,
2283,nullify,
2284,equalize,
2285,make good,
2286,redeem,
2287,compensating,
2288,compensatory,
2289,countervailing,
2290,in the opposite scale,
2291,equivalent,
2292,in return,
2293,in consideration,
2294,but,
2295,however,
2296,yet,
2297,still,
2298,notwithstanding,
2299,nevertheless,
2300,nathless,
2301,none the less,
2302,although,
2303,though,
2304,albeit,
2305,howbeit,
2306,mauger,
2307,at all events,
2308,at any rate,
2309,be that as it may,
2310,for all that,
2311,even so,
2312,on the other,
2313,hand,
2314,at the same time,
2315,quoad minus,
2316,quand meme,
2317,however that may be,
2318,after all is said and done,
2319,taking one thing with another,
2320,light is mingled with the gloom,
2321,every dark cloud has a silver lining,
2322,primo avulso non deficit alter,
2323,saepe creat molles aspera spina rosas,
2324,greatness,
2325,magnitude,
2326,size,
2327,multitude,
2328,immensity,
2329,enormity,
2330,infinity,
2331,might,
2332,strength,
2333,intensity,
2334,fullness,
2335,importance,
2336,great quantity,
2337,quantity,
2338,deal,
2339,power,
2340,sight,
2341,pot,
2342,volume,
2343,world,
2344,mass,
2345,heap,
2346,stock,
2347,peck,
2348,bushel,
2349,load,
2350,cargo,
2351,cartload,
2352,wagonload,
2353,shipload,
2354,flood,
2355,spring tide,
2356,abundance,
2357,principal part,
2358,chief part,
2359,main part,
2360,greater part,
2361,major part,
2362,best part,
2363,essential part,
2364,bulk,
2365,mass,
2366,be great,
2367,run high,
2368,soar,
2369,tower,
2370,transcend,
2371,rise to a great height,
2372,carry to a great height,
2373,know no bounds,
2374,ascend,
2375,mount,
2376,enlarge,
2377,great,
2378,greater,
2379,large,
2380,considerable,
2381,fair,
2382,above par,
2383,big,
2384,huge,
2385,Herculean,
2386,cyclopean,
2387,ample,
2388,abundant,
2389,full,
2390,intense,
2391,strong,
2392,sound,
2393,passing,
2394,heavy,
2395,plenary,
2396,deep,
2397,high,
2398,signal,
2399,at its height,
2400,in the zenith,
2401,world-wide,
2402,widespread,
2403,far-famed,
2404,extensive,
2405,wholesale,
2406,many,
2407,goodly,
2408,noble,
2409,precious,
2410,mighty,
2411,sad,
2412,grave,
2413,heavy,
2414,serious,
2415,far gone,
2416,arrant,
2417,downright,
2418,utter,
2419,uttermost,
2420,crass,
2421,gross,
2422,arch,
2423,profound,
2424,intense,
2425,consummate,
2426,rank,
2427,uninitiated,
2428,red-hot,
2429,desperate,
2430,glaring,
2431,flagrant,
2432,stark staring,
2433,thorough-paced,
2434,thoroughgoing,
2435,roaring,
2436,thumping,
2437,extraordinary,
2438,important,
2439,unsurpassed,
2440,complete,
2441,august,
2442,grand,
2443,dignified,
2444,sublime,
2445,majestic,
2446,vast,
2447,immense,
2448,enormous,
2449,extreme,
2450,inordinate,
2451,excessive,
2452,extravagant,
2453,exorbitant,
2454,outrageous,
2455,preposterous,
2456,unconscionable,
2457,swinging,
2458,monstrous,
2459,overgrown,
2460,towering,
2461,stupendous,
2462,prodigious,
2463,astonishing,
2464,incredible,
2465,marvelous,
2466,unlimited,
2467,unapproachable,
2468,unutterable,
2469,indescribable,
2470,ineffable,
2471,unspeakable,
2472,inexpressible,
2473,beyond expression,
2474,fabulous,
2475,undiminished,
2476,unabated,
2477,unreduced,
2478,unrestricted,
2479,absolute,
2480,positive,
2481,stark,
2482,decided,
2483,unequivocal,
2484,essential,
2485,perfect,
2486,finished,
2487,remarkable,
2488,of mark,
2489,marked,
2490,pointed,
2491,veriest,
2492,noteworthy,
2493,renowned,
